
# McMurdo Dry Valleys LTER - www.mcmlter.org
# 
#########################################################################################
# MCM LTER data may be used freely with the following restrictions:
# -The Principal Investigator be sent a notice stating reasons for 
# 	acquiring any data and a description of the publication intentions.
# -The Principal Investigator of the data set be sent a copy of any
# 	report or manuscript prior to submission and be adequately cited
# 	in any resultant publications.
# -A copy of any resultant publications should be sent to the MCM LTER data
# 	manager and PI.
# -The end-user follow the guidelines set forth in the LTER Network Data Access Policy, 
#	Data Access Requirements, and General Data Use Agreement found at:
# 	http://www.mcmlter.org/data_guidelines.htm
#########################################################################################
# 
# DESCRIPTION OF COLUMN HEADERS:
# 
# All meteorological stations contain the following column headers:
# METLOCID		Met Station ID - see www.mcmlter.org/data/meteorology/locations/metlocs.html for more info
# DATE_TIME		Date and 24 Hour Time
# 
# The remaining columns depend on the parameters measured at the station and will have a statistic,
# 	followed by and underscore, followed by the parameter:
# 
# Statistics:
# MEAN		Daily/Monthly Mean
# STDDEV	Daily/Monthly Standard Deviation
# MIN		Minimum Daily/Monthly Value
# MAX		Maximum Daily/Monthly Value
# N		Number of Observations (N_COMMENTS = the number of comments. If > 0 refer to original 15-minute data)
# 
# Query Executed: 2015-11-11 19:14:20.0
# 
# METADATA URLs (copy and paste these links into your web browser):
# 
# Beacon Valley Station General Metadata: 
# http://mcm.lternet.edu/content/beacon-valley-meteorological-station-measurements
# Units and Column Descriptions for BENM_AIRT:
# http://mcm.lternet.edu/content/BENMAIRT
# 

METLOCID,DATE_TIME,AVG_AIRT3M,STD_AIRT3M,MIN_AIRT3M,MAX_AIRT3M,N_AIRT3M
BENM,07/14/2004,-33.504479,4.105806,-40.09,-26.52,96
BENM,07/15/2004,-35.345729,2.812743,-40.48,-31.85,96
BENM,07/16/2004,-40.29875,.870371,-41.91,-37.76,96
BENM,07/17/2004,-31.733021,5.472288,-41.12,-24.2,96
BENM,07/18/2004,-29.470104,3.781384,-37.84,-24.08,96
BENM,07/19/2004,-35.765,1.396964,-38.82,-32.87,96
BENM,07/20/2004,-42.746354,2.836489,-46.97,-36.34,96
BENM,07/21/2004,-47.051042,1.25984,-49.6,-44.34,96
BENM,07/22/2004,-44.228229,1.417153,-47.66,-42.04,96
BENM,07/23/2004,-46.397708,.836808,-47.56,-44.22,96
BENM,07/24/2004,-32.510313,4.558715,-44.71,-27.8,96
BENM,07/25/2004,-30.660938,2.073876,-33.19,-26.24,96
BENM,07/26/2004,-35.721979,2.965824,-40.52,-30.42,96
BENM,07/27/2004,-39.209896,.808242,-40.98,-37.22,96
BENM,07/28/2004,-41.756042,1.329329,-43.86,-38.32,96
BENM,07/29/2004,-38.287083,4.407319,-42.89,-26.01,96
BENM,07/30/2004,-33.530833,3.58104,-38.79,-25.19,96
BENM,07/31/2004,-36.896146,1.81517,-40.1,-32.19,96
BENM,08/01/2004,-36.249063,2.453888,-40.88,-31.52,96
BENM,08/02/2004,-33.585417,3.097794,-39.88,-28.32,96
BENM,08/03/2004,-36.583854,1.641669,-40.03,-32.41,96
BENM,08/04/2004,-33.013542,3.293392,-38.3,-26.86,96
BENM,08/05/2004,-32.060833,3.143582,-37.26,-26.16,96
BENM,08/06/2004,-35.224792,3.749778,-40.49,-27.46,96
BENM,08/07/2004,-23.5175,3.765323,-33.12,-17.51,96
BENM,08/08/2004,-24.185417,2.171272,-29.13,-18.77,96
BENM,08/09/2004,-30.643229,2.96618,-34.42,-21.1,96
BENM,08/10/2004,-16.659479,2.797326,-23.15,-11.61,96
BENM,08/11/2004,-29.859271,4.098114,-36.03,-21.66,96
BENM,08/12/2004,-28.356354,2.784333,-34.36,-25.89,96
BENM,08/13/2004,-27.542292,1.43485,-30.45,-25.14,96
BENM,08/14/2004,-25.263646,1.991688,-28.45,-18.93,96
BENM,08/15/2004,-22.923854,2.392017,-29.38,-18.21,96
BENM,08/16/2004,-25.729063,3.611685,-31.53,-18.38,96
BENM,08/17/2004,-26.578125,3.472917,-30.94,-18.35,96
BENM,08/18/2004,-32.288646,1.454624,-35.27,-29.09,96
BENM,08/19/2004,-38.950833,2.750909,-42.52,-32.41,96
BENM,08/20/2004,-34.440938,6.731921,-43.28,-23.35,96
BENM,08/21/2004,-34.173958,2.71301,-39.72,-28.31,96
BENM,08/22/2004,-39.66625,.764844,-41.41,-37.66,96
BENM,08/23/2004,-32.575104,3.594149,-40.42,-27.73,96
BENM,08/24/2004,-25.66125,1.783306,-30.68,-22.85,96
BENM,08/25/2004,-20.7575,2.53946,-26.46,-15.64,96
BENM,08/26/2004,-22.699479,1.70904,-27.49,-19.46,96
BENM,08/27/2004,-23.234063,2.834777,-28.75,-18.62,96
BENM,08/28/2004,-26.775938,3.672884,-32.24,-20.62,96
BENM,08/29/2004,-22.292708,1.765725,-25.71,-18.13,96
BENM,08/30/2004,-28.423021,4.924172,-36,-20.59,96
BENM,08/31/2004,-37.555,1.321388,-39.84,-34.63,96
BENM,09/01/2004,-36.884583,1.23327,-39.19,-34.61,96
BENM,09/02/2004,-33.095417,3.85595,-39.14,-24.97,96
BENM,09/03/2004,-29.933125,1.749573,-33.32,-25.89,96
BENM,09/04/2004,-26.407917,1.226693,-29.77,-24.02,96
BENM,09/05/2004,-26.235417,1.942229,-28.87,-21.62,96
BENM,09/06/2004,-25.709688,1.844738,-28.51,-21.28,96
BENM,09/07/2004,-27.648125,.626442,-29.33,-26.63,96
BENM,09/08/2004,-28.20625,1.968169,-33.28,-24.44,96
BENM,09/09/2004,-30.701042,3.310893,-36.24,-25.68,96
BENM,09/10/2004,-25.04875,3.331548,-28.95,-18.13,96
BENM,09/11/2004,-23.713333,2.398308,-29.49,-20.45,96
BENM,09/12/2004,-29.289583,1.722923,-33.33,-26.28,96
BENM,09/13/2004,-30.116042,1.219304,-33.05,-27.61,96
BENM,09/14/2004,-28.009375,2.806903,-32.56,-22.48,96
BENM,09/15/2004,-20.89,2.172878,-25.92,-17.79,96
BENM,09/16/2004,-20.142292,.642666,-21.24,-18.99,96
BENM,09/17/2004,-20.081042,1.7514,-25.72,-17.33,96
BENM,09/18/2004,-26.950625,2.196707,-30.33,-21.02,96
BENM,09/19/2004,-26.41375,3.361005,-30.71,-21.3,96
BENM,09/20/2004,-26.430208,2.391252,-30.41,-21.05,96
BENM,09/21/2004,-29.354688,2.658242,-32.98,-21.79,96
BENM,09/22/2004,-28.312396,2.118441,-31.67,-22.51,96
BENM,09/23/2004,-22.462917,1.765373,-25.74,-17.91,96
BENM,09/24/2004,-24.330625,2.305311,-28.38,-19.9,96
BENM,09/25/2004,-22.286458,2.115068,-27.09,-17.88,96
BENM,09/26/2004,-18.411354,2.430292,-24.3,-13.71,96
BENM,09/27/2004,-19.173333,2.245534,-22.38,-13.14,96
BENM,09/28/2004,-22.895938,2.865202,-28.62,-15.64,96
BENM,09/29/2004,-30.084479,1.955587,-33.36,-24.96,96
BENM,09/30/2004,-28.583333,3.500152,-33.29,-22.15,96
BENM,10/01/2004,-27.905938,2.688708,-31.97,-21.1,96
BENM,10/02/2004,-32.78375,1.538856,-35.76,-28.55,96
BENM,10/03/2004,-32.02625,4.12489,-38.2,-25.82,96
BENM,10/04/2004,-28.389063,3.962135,-34.2,-21.52,96
BENM,10/05/2004,-20.903333,5.483032,-30.25,-15.54,96
BENM,10/06/2004,-13.276146,1.734795,-15.84,-10.66,96
BENM,10/07/2004,-16.142396,3.260202,-21.4,-10.24,96
BENM,10/08/2004,-25.471146,3.839684,-31.01,-17.1,96
BENM,10/09/2004,-19.734896,2.595928,-24.74,-16.16,96
BENM,10/10/2004,-18.020729,3.16332,-23.91,-12.63,96
BENM,10/11/2004,-13.400833,2.934301,-17.98,-8.51,96
BENM,10/12/2004,-16.241667,1.101044,-18.62,-14.41,96
BENM,10/13/2004,-16.681458,2.9966,-21.78,-11.55,96
BENM,10/14/2004,-20.961771,1.718021,-23.84,-17,96
BENM,10/15/2004,-24.037396,2.209358,-28.39,-20.89,96
BENM,10/16/2004,-23.023646,3.161086,-27.8,-18.06,96
BENM,10/17/2004,-21.375417,4.339496,-27.65,-15.81,96
BENM,10/18/2004,-21.272708,2.091289,-24.8,-17.84,96
BENM,10/19/2004,-21.216354,2.711857,-26.68,-18.44,96
BENM,10/20/2004,-18.828854,2.377885,-23.21,-15.49,96
BENM,10/21/2004,-16.966667,1.198644,-19.32,-14.57,96
BENM,10/22/2004,-22.172292,1.316213,-24.64,-19.35,96
BENM,10/23/2004,-23.862292,2.629378,-28.44,-20.42,96
BENM,10/24/2004,-22.573021,3.603582,-28.37,-17.99,96
BENM,10/25/2004,-21.846771,2.841804,-26.66,-17.87,96
BENM,10/26/2004,-21.876354,1.042109,-23.58,-19.71,96
BENM,10/27/2004,-23.366771,2.092415,-27.21,-20.19,96
BENM,10/28/2004,-23.132917,2.763085,-28,-19.96,96
BENM,10/29/2004,-21.544479,1.435771,-24.37,-19.44,96
BENM,10/30/2004,-22.597708,1.293866,-25.2,-20.06,96
BENM,10/31/2004,-22.684271,2.187109,-26.33,-19.4,96
BENM,11/01/2004,-19.536563,3.751195,-25.66,-14.58,96
BENM,11/02/2004,-16.616458,2.312782,-20.21,-12.82,96
BENM,11/03/2004,-17.622396,1.941342,-21.57,-14.87,96
BENM,11/04/2004,-17.040938,1.797338,-20.28,-14.38,96
BENM,11/05/2004,-16.209479,1.268896,-17.86,-13.5,96
BENM,11/06/2004,-17.720833,1.641146,-20.31,-14.68,96
BENM,11/07/2004,-18.766979,1.04877,-20.38,-16.8,96
BENM,11/08/2004,-17.706771,1.175499,-19.6,-15.22,96
BENM,11/09/2004,-16.766563,1.472389,-19.55,-13.51,96
BENM,11/10/2004,-18.751042,1.940856,-22.79,-15.39,96
BENM,11/11/2004,-13.949167,1.959336,-16.88,-11.23,96
BENM,11/12/2004,-13.274479,1.530635,-16.05,-9.85,96
BENM,11/13/2004,-13.707708,1.990658,-17.76,-10.96,96
BENM,11/14/2004,-8.788229,2.24094,-12.59,-5.45,96
BENM,11/15/2004,-6.966146,1.371364,-8.92,-4.31,96
BENM,11/16/2004,-8.934792,1.293611,-12.06,-6.81,96
BENM,11/17/2004,-11.0575,.990511,-12.43,-9.27,96
BENM,11/18/2004,-9.178854,2.128689,-13.07,-6.6,96
BENM,11/19/2004,-5.772292,2.736606,-10.98,-2.25,96
BENM,11/20/2004,-4.818854,2.358482,-9.44,-.99,96
BENM,11/21/2004,-8.594479,1.413839,-11.92,-5.63,96
BENM,11/22/2004,-12.623333,.906411,-14.2,-10.55,96
BENM,11/23/2004,-13.756667,.866889,-15.56,-12.22,96
BENM,11/24/2004,-13.099688,1.627122,-16.73,-10.94,96
BENM,11/25/2004,-11.4225,1.131616,-13.34,-9.24,96
BENM,11/26/2004,-10.998229,.819434,-12.22,-9.38,96
BENM,11/27/2004,-11.397292,.961506,-13.35,-9.33,96
BENM,11/28/2004,-11.490938,1.03095,-13.82,-10.09,96
BENM,11/29/2004,-9.991146,.757386,-11.15,-8.02,96
BENM,11/30/2004,-9.848229,1.090817,-11.67,-8.02,96
BENM,12/01/2004,-8.038125,1.700781,-10.45,-4.81,96
BENM,12/02/2004,-9.155417,1.116611,-12.01,-7.48,96
BENM,12/03/2004,-7.449792,1.400834,-9.6,-4.44,96
BENM,12/04/2004,-6.6,2.261196,-10.77,-3.88,96
BENM,12/05/2004,-4.084271,1.319832,-6.59,-1.81,96
BENM,12/06/2004,-6.679792,.924067,-8.69,-5.09,96
BENM,12/07/2004,-6.391146,1.532182,-8.68,-3.97,96
BENM,12/08/2004,-4.727917,.548206,-5.91,-3.27,96
BENM,12/09/2004,-3.618125,1.43715,-5.87,-1.61,96
BENM,12/10/2004,-2.771042,1.0186,-5.42,-1.15,96
BENM,12/11/2004,-6.417708,.790025,-8.13,-4.5,96
BENM,12/12/2004,-7.967292,.731616,-9.67,-6.45,96
BENM,12/13/2004,-9.611979,.552408,-10.69,-8.6,96
BENM,12/14/2004,-9.179063,.715233,-10.56,-8.05,96
BENM,12/15/2004,-8.672292,1.15285,-10.34,-6.36,96
BENM,12/16/2004,-8.943333,1.044445,-10.87,-7.45,96
BENM,12/17/2004,-9.137813,.745561,-10.3,-7.44,96
BENM,12/18/2004,-8.835521,.985723,-10.48,-6.76,96
BENM,12/19/2004,-8.863854,1.406562,-10.62,-5.46,96
BENM,12/20/2004,-7.106771,1.452871,-9.83,-5.32,96
BENM,12/21/2004,-5.674688,1.27707,-8.02,-3.41,96
BENM,12/22/2004,-6.723646,.799258,-8.76,-5.41,96
BENM,12/23/2004,-6.672708,1.323891,-8.83,-4.27,96
BENM,12/24/2004,-6.864063,1.518859,-9.53,-4.88,96
BENM,12/25/2004,-7.774271,.785939,-9.16,-6.14,96
BENM,12/26/2004,-7.082708,1.955405,-10.22,-4.58,96
BENM,12/27/2004,-5.462813,.912611,-7,-3.31,96
BENM,12/28/2004,-5.711563,.986459,-7.31,-4.04,96
BENM,12/29/2004,-7.208854,1.021273,-9.22,-5.36,96
BENM,12/30/2004,-7.21875,.855055,-8.42,-5.86,96
BENM,12/31/2004,-7.075313,.726607,-8.44,-5.82,96
BENM,01/01/2005,-6.175417,1.562261,-8.81,-3.94,96
BENM,01/02/2005,-6.311042,.951031,-8.39,-4.49,96
BENM,01/03/2005,-6.5875,1.352835,-8.93,-4.52,96
BENM,01/04/2005,-5.047708,1.060728,-6.61,-3.43,96
BENM,01/05/2005,-3.507292,.76296,-5.01,-1.93,96
BENM,01/06/2005,-5.332917,.78791,-7.21,-3.85,96
BENM,01/07/2005,-4.440313,1.688663,-7.32,-1.73,96
BENM,01/08/2005,-5.055313,1.559021,-8.08,-3.02,96
BENM,01/09/2005,-8.456563,.929313,-9.74,-6.23,96
BENM,01/10/2005,-7.350521,.957964,-9.35,-6,96
BENM,01/11/2005,-6.57875,.92981,-8.18,-5.05,96
BENM,01/12/2005,-4.8875,.838027,-6.53,-2.88,96
BENM,01/13/2005,-6.118646,.741162,-7.11,-4.31,96
BENM,01/14/2005,-7.615521,.318152,-8.38,-7.03,96
BENM,01/15/2005,-5.744792,2.491461,-11.42,-2.76,96
BENM,01/16/2005,-3.884688,1.253253,-6.13,-2.03,96
BENM,01/17/2005,-4.719688,1.539877,-7.4,-2.28,96
BENM,01/18/2005,-5.508333,1.069615,-7.7,-3.6,96
BENM,01/19/2005,-7.044271,.910277,-9.08,-5.32,96
BENM,01/20/2005,-8.081563,1.449989,-11.03,-6,96
BENM,01/21/2005,-8.537083,1.200724,-11.27,-6.68,96
BENM,01/22/2005,-7.719688,1.850375,-11.51,-5.17,96
BENM,01/23/2005,-9.957188,.949465,-12.08,-8.45,96
BENM,01/24/2005,-9.736667,.936454,-11.01,-8.19,96
BENM,01/25/2005,-10.878021,.700695,-12.12,-9.55,96
BENM,01/26/2005,-11.000316,.769641,-12.35,-9.47,95
BENM,01/27/2005,-10.538854,1.694307,-13.48,-7.68,96
BENM,01/28/2005,-10.909479,1.696859,-14.53,-8.43,96
BENM,01/29/2005,-10.764688,1.553171,-13.58,-8.44,96
BENM,01/30/2005,-12.425417,1.566576,-15.84,-10.26,96
BENM,01/31/2005,-12.906354,1.735538,-16.15,-10.25,96
BENM,02/01/2005,-11.759583,1.609082,-14.91,-9.91,96
BENM,02/02/2005,-11.010521,1.483769,-13.77,-8.93,96
BENM,02/03/2005,-12.743542,.666952,-13.88,-11.35,96
BENM,02/04/2005,-13.135938,2.375209,-18.02,-10.24,96
BENM,02/05/2005,-11.425313,3.774895,-17.99,-7.05,96
BENM,02/06/2005,-8.535,1.112906,-10.5,-5.88,96
BENM,02/07/2005,-12.707604,1.083421,-14.72,-10.58,96
BENM,02/08/2005,-13.781667,.795593,-14.99,-11.18,96
BENM,02/09/2005,-13.932708,1.250967,-16.12,-11.75,96
BENM,02/10/2005,-15.779479,1.561585,-18.59,-13.5,96
BENM,02/11/2005,-17.547083,1.442301,-20.7,-15.25,96
BENM,02/12/2005,-15.152188,3.873298,-20.74,-10.37,96
BENM,02/13/2005,-11.434063,3.624498,-17.59,-7.39,96
BENM,02/14/2005,-8.06375,2.853598,-13.15,-4.47,96
BENM,02/15/2005,-9.214688,1.755274,-13.24,-5.62,96
BENM,02/16/2005,-14.527917,1.916372,-18.47,-11.46,96
BENM,02/17/2005,-14.093021,1.914202,-17.5,-11.07,96
BENM,02/18/2005,-16.47,.636208,-18.01,-15.48,96
BENM,02/19/2005,-16.103021,2.027761,-18.61,-10.15,96
BENM,02/20/2005,-15.948646,1.994701,-19.54,-11.57,96
BENM,02/21/2005,-14.964688,1.578316,-17.8,-12.06,96
BENM,02/22/2005,-14.950313,1.802987,-18.29,-11,96
BENM,02/23/2005,-17.222083,3.973478,-21.91,-8.05,96
BENM,02/24/2005,-22.147708,2.664515,-27.09,-14.85,96
BENM,02/25/2005,-19.566667,4.039287,-25.43,-12.67,96
BENM,02/26/2005,-14.409271,1.627355,-17.79,-11.17,96
BENM,02/27/2005,-17.306667,3.47528,-22.29,-11.05,96
BENM,02/28/2005,-18.853854,3.463993,-23.57,-10.64,96
BENM,03/01/2005,-19.603646,3.451629,-24.41,-11.76,96
BENM,03/02/2005,-19.267604,2.855448,-23.88,-14.51,96
BENM,03/03/2005,-21.012396,2.927421,-25.94,-14.72,96
BENM,03/04/2005,-18.459271,3.156055,-23.14,-12.09,96
BENM,03/05/2005,-24.789792,1.444596,-28.07,-21.5,96
BENM,03/06/2005,-26.075625,2.989654,-30.62,-20.65,96
BENM,03/07/2005,-25.307708,3.54998,-30.16,-18.69,96
BENM,03/08/2005,-25.392292,3.323053,-29.51,-17.24,96
BENM,03/09/2005,-26.432708,2.420692,-29.79,-21.57,96
BENM,03/10/2005,-25.811667,3.937898,-31.11,-17.33,96
BENM,03/11/2005,-22.341458,4.048853,-27.65,-13.87,96
BENM,03/12/2005,-20.34625,2.202745,-24.9,-15.39,96
BENM,03/13/2005,-24.773021,2.674326,-28.17,-18.37,96
BENM,03/14/2005,-24.859583,3.570244,-29.36,-18.11,96
BENM,03/15/2005,-25.168333,2.805163,-28.95,-17.7,96
BENM,03/16/2005,-25.266563,3.54695,-29.77,-18.33,96
BENM,03/17/2005,-25.942708,2.80764,-30.48,-18.56,96
BENM,03/18/2005,-26.441667,3.194289,-30.25,-17,96
BENM,03/19/2005,-27.561979,3.194443,-32.3,-20.02,96
BENM,03/20/2005,-26.426771,2.477933,-30.58,-20.87,96
BENM,03/21/2005,-22.712292,5.106493,-29.27,-14.73,96
BENM,03/22/2005,-15.360729,1.248806,-20.07,-14.09,96
BENM,03/23/2005,-18.551979,2.073953,-23.64,-16.48,96
BENM,03/24/2005,-19.822188,1.430119,-22.15,-16.77,96
BENM,03/25/2005,-22.388646,2.034314,-26.29,-18.48,96
BENM,03/26/2005,-26.28625,2.334272,-29.24,-18.98,96
BENM,03/27/2005,-28.175625,2.775291,-31.97,-22.41,96
BENM,03/28/2005,-24.791875,2.133038,-29.18,-21.33,96
BENM,03/29/2005,-27.145625,2.973024,-31.2,-22.35,96
BENM,03/30/2005,-24.497396,2.772675,-29.2,-19.09,96
BENM,03/31/2005,-20.248958,1.398526,-22.71,-17.5,96
BENM,04/01/2005,-20.870938,.70872,-21.89,-18.79,96
BENM,04/02/2005,-24.881667,1.587488,-27.66,-21.21,96
BENM,04/03/2005,-22.803438,2.592322,-27.94,-20.16,96
BENM,04/04/2005,-23.035521,1.444956,-25.61,-20.2,96
BENM,04/05/2005,-22.564583,1.791295,-25.98,-18.56,96
BENM,04/06/2005,-20.256667,1.488255,-22.9,-18.41,96
BENM,04/07/2005,-22.354271,.7091,-23.49,-20.56,96
BENM,04/08/2005,-29.149167,1.926643,-31.8,-24.17,96
BENM,04/09/2005,-31.654271,.808514,-33.44,-29.5,96
BENM,04/10/2005,-23.885208,4.032434,-32.41,-20.03,96
BENM,04/11/2005,-24.572083,3.009591,-29.22,-19.03,96
BENM,04/12/2005,-25.98,2.246939,-30.34,-22.45,96
BENM,04/13/2005,-29.870938,1.200207,-32.29,-25.59,96
BENM,04/14/2005,-19.675625,1.755788,-26.86,-17.21,96
BENM,04/15/2005,-21.944479,2.394934,-25.57,-17.53,96
BENM,04/16/2005,-27.136354,2.122325,-31.58,-23.05,96
BENM,04/17/2005,-33.836771,1.722648,-36.93,-30.26,96
BENM,04/18/2005,-37.20125,.613247,-38.66,-35.21,96
BENM,04/19/2005,-30.416146,4.859206,-38.3,-22.43,96
BENM,04/20/2005,-29.393021,4.678225,-36.66,-21.09,96
BENM,04/21/2005,-36.548542,.740796,-38.13,-33.79,96
BENM,04/22/2005,-31.145521,2.336807,-36.13,-27.56,96
BENM,04/23/2005,-28.708333,.544431,-30.32,-27.59,96
BENM,04/24/2005,-33.5025,2.405937,-37.15,-29.72,96
BENM,04/25/2005,-31.796771,3.219558,-37.4,-25.39,96
BENM,04/26/2005,-27.705833,1.641867,-30.57,-24.75,96
BENM,04/27/2005,-31.182396,2.051005,-35.41,-26.79,96
BENM,04/28/2005,-34.503125,1.111864,-36.53,-31.1,96
BENM,04/29/2005,-33.800625,2.460964,-37.21,-28.1,96
BENM,04/30/2005,-25.962708,2.646709,-32.65,-21.86,96
BENM,05/01/2005,-27.183333,3.602833,-32.68,-21.2,96
BENM,05/02/2005,-23.064271,3.161179,-32.05,-18.79,96
BENM,05/03/2005,-20.240417,1.773609,-23.56,-17.2,96
BENM,05/04/2005,-23.164479,.596871,-24.35,-21.31,96
BENM,05/05/2005,-26.394688,1.509117,-29.82,-23.77,96
BENM,05/06/2005,-21.547604,2.539549,-27,-18.48,96
BENM,05/07/2005,-20.818021,1.509684,-22.89,-18.14,96
BENM,05/08/2005,-24.929063,4.078927,-29.93,-18.47,96
BENM,05/09/2005,-20.724167,1.081019,-21.97,-17.84,96
BENM,05/10/2005,-18.539688,1.786213,-23.45,-16.38,96
BENM,05/11/2005,-21.058542,3.169668,-26.16,-16.37,96
BENM,05/12/2005,-26.417813,2.011858,-29.86,-21.5,96
BENM,05/13/2005,-23.909063,3.189879,-29.34,-19.11,96
BENM,05/14/2005,-31.085521,2.599533,-35.53,-26.14,96
BENM,05/15/2005,-35.324583,.986118,-37.55,-32.99,96
BENM,05/16/2005,-29.541563,3.192993,-36.32,-22.76,96
BENM,05/17/2005,-23.250104,2.038501,-27.66,-19.61,96
BENM,05/18/2005,-17.44125,1.382854,-25.37,-15.42,96
BENM,05/19/2005,-19.652396,3.700585,-24.87,-14.19,96
BENM,05/20/2005,-28.749271,2.68372,-32.67,-23.31,96
BENM,05/21/2005,-25.165625,3.044656,-30.38,-19.52,96
BENM,05/22/2005,-28.682292,3.950936,-34.36,-22.78,96
BENM,05/23/2005,-34.929479,.98005,-37.24,-32.58,96
BENM,05/24/2005,-37.377396,.895698,-38.6,-34.33,96
BENM,05/25/2005,-36.974583,1.351717,-39.11,-32.75,96
BENM,05/26/2005,-28.692917,2.153773,-35.41,-26.16,96
BENM,05/27/2005,-28.401771,.828589,-30.3,-25.82,96
BENM,05/28/2005,-27.506667,1.561718,-31.36,-24.7,96
BENM,05/29/2005,-26.806875,3.328215,-32.75,-22.01,96
BENM,05/30/2005,-24.924583,3.134221,-29.82,-19.42,96
BENM,05/31/2005,-23.315417,1.309685,-26.42,-20.45,96
BENM,06/01/2005,-23.826146,1.130358,-25.59,-20.41,96
BENM,06/02/2005,-25.656563,1.050282,-27.92,-23.32,96
BENM,06/03/2005,-26.383333,.982167,-28.59,-24.58,96
BENM,06/04/2005,-25.298333,1.186022,-27.72,-22.62,96
BENM,06/05/2005,-25.501979,.981014,-27.22,-22.55,96
BENM,06/06/2005,-26.63875,1.52281,-31.07,-22.36,96
BENM,06/07/2005,-33.353542,1.464627,-35.96,-29.75,96
BENM,06/08/2005,-35.474688,2.357503,-40.12,-30.98,96
BENM,06/09/2005,-37.000833,2.000853,-40.45,-32.39,96
BENM,06/10/2005,-34.529063,2.358221,-39.88,-31.32,96
BENM,06/11/2005,-28.205729,1.91636,-33,-23.69,96
BENM,06/12/2005,-32.109896,2.327352,-36.64,-26.29,96
BENM,06/13/2005,-25.285729,2.351842,-31.08,-21.89,96
BENM,06/14/2005,-23.837917,4.97687,-31.59,-16.36,96
BENM,06/15/2005,-24.444792,3.776706,-30.64,-16.45,96
BENM,06/16/2005,-30.87375,5.206405,-38.66,-22.37,96
BENM,06/17/2005,-34.003438,1.739955,-37.57,-29.66,96
BENM,06/18/2005,-26.544896,2.391577,-32.1,-21.95,96
BENM,06/19/2005,-33.396667,2.769319,-36.73,-26.44,96
BENM,06/20/2005,-24.204375,7.595963,-36.74,-14.6,96
BENM,06/21/2005,-17.376458,1.105502,-19.59,-14.84,96
BENM,06/22/2005,-21.504063,2.077857,-24.87,-18.13,96
BENM,06/23/2005,-21.657917,1.525103,-27.2,-19.59,96
BENM,06/24/2005,-24.623229,2.384258,-28.08,-20.31,96
BENM,06/25/2005,-29.898021,2.858556,-34.66,-24.9,96
BENM,06/26/2005,-27.576771,2.122881,-33.27,-24.09,96
BENM,06/27/2005,-32.302604,2.612469,-37.53,-27.43,96
BENM,06/28/2005,-38.639896,1.220637,-41.05,-35.2,96
BENM,06/29/2005,-27.544063,5.890826,-38.47,-20.77,96
BENM,06/30/2005,-18.221875,1.414913,-20.58,-15.58,96
BENM,07/01/2005,-14.715833,2.041231,-21.46,-11.95,96
BENM,07/02/2005,-20.917292,1.662979,-24.04,-16.83,96
BENM,07/03/2005,-23.104271,3.105017,-29.87,-15.42,96
BENM,07/04/2005,-32.150625,1.849584,-35.69,-27.66,96
BENM,07/05/2005,-34.954167,.79375,-36.5,-32.18,96
BENM,07/06/2005,-36.933333,.989894,-39.79,-34.5,96
BENM,07/07/2005,-35.629063,1.652892,-38.95,-31.84,96
BENM,07/08/2005,-32.680208,1.730462,-36.75,-28.51,96
BENM,07/09/2005,-34.648438,2.347056,-38.78,-28.87,96
BENM,07/10/2005,-37.952188,1.085559,-39.6,-33.71,96
BENM,07/11/2005,-30.398021,2.959673,-35.82,-25.32,96
BENM,07/12/2005,-31.614375,1.525567,-34.2,-28.17,96
BENM,07/13/2005,-35.013542,1.088241,-37.38,-32.44,96
BENM,07/14/2005,-37.897188,1.329545,-40.62,-35.35,96
BENM,07/15/2005,-38.959688,1.21381,-41.09,-34.91,96
BENM,07/16/2005,-37.036354,1.010268,-38.68,-32.61,96
BENM,07/17/2005,-27.658229,5.578272,-35.25,-19.67,96
BENM,07/18/2005,-21.118438,.808457,-22.8,-19.56,96
BENM,07/19/2005,-22.672396,3.816567,-28,-17.13,96
BENM,07/20/2005,-26.179167,1.362205,-30.47,-23.92,96
BENM,07/21/2005,-25.635625,.806909,-28.02,-23.9,96
BENM,07/22/2005,-22.143125,1.36977,-25.21,-20.49,96
BENM,07/23/2005,-25.314479,2.732955,-29.27,-19.89,96
BENM,07/24/2005,-24.685938,2.369944,-28.57,-20.38,96
BENM,07/25/2005,-30.066146,1.897095,-35.25,-27.12,96
BENM,07/26/2005,-34.021979,1.307104,-36.09,-29.86,96
BENM,07/27/2005,-33.610417,1.604026,-36.13,-29.85,96
BENM,07/28/2005,-32.040625,2.228307,-36.71,-28.93,96
BENM,07/29/2005,-31.833438,1.996077,-35.17,-27.22,96
BENM,07/30/2005,-29.249583,1.795285,-32.2,-25.24,96
BENM,07/31/2005,-23.49,1.941024,-28.91,-18.31,96
BENM,08/01/2005,-18.823229,1.471226,-22.15,-15.81,96
BENM,08/02/2005,-25.415833,2.293869,-32.22,-21.09,96
BENM,08/03/2005,-28.332396,1.264782,-32.28,-26.45,96
BENM,08/04/2005,-31.740833,2.077849,-36,-28.19,96
BENM,08/05/2005,-26.891771,2.675409,-34.75,-23.35,96
BENM,08/06/2005,-28.275,2.168089,-33.9,-25.35,96
BENM,08/07/2005,-35.981146,1.225975,-38.43,-32.59,96
