
# McMurdo Dry Valleys LTER - www.mcmlter.org
# 
#########################################################################################
# MCM LTER data may be used freely with the following restrictions:
# -The Principal Investigator be sent a notice stating reasons for 
# 	acquiring any data and a description of the publication intentions.
# -The Principal Investigator of the data set be sent a copy of any
# 	report or manuscript prior to submission and be adequately cited
# 	in any resultant publications.
# -A copy of any resultant publications should be sent to the MCM LTER data
# 	manager and PI.
# -The end-user follow the guidelines set forth in the LTER Network Data Access Policy, 
#	Data Access Requirements, and General Data Use Agreement found at:
# 	http://www.mcmlter.org/data_guidelines.htm
#########################################################################################
# 
# DESCRIPTION OF COLUMN HEADERS:
# 
# All meteorological stations contain the following column headers:
# METLOCID		Met Station ID - see www.mcmlter.org/data/meteorology/locations/metlocs.html for more info
# DATE_TIME		Date and 24 Hour Time
# 
# The remaining columns depend on the parameters measured at the station and will have a statistic,
# 	followed by and underscore, followed by the parameter:
# 
# Statistics:
# MEAN		Daily/Monthly Mean
# STDDEV	Daily/Monthly Standard Deviation
# MIN		Minimum Daily/Monthly Value
# MAX		Maximum Daily/Monthly Value
# N		Number of Observations (N_COMMENTS = the number of comments. If > 0 refer to original 15-minute data)
# 
# Query Executed: 2015-11-11 20:25:52.0
# 
# METADATA URLs (copy and paste these links into your web browser):
# 
# Bonney Snowfence Station General Metadata: 
# http://mcm.lternet.edu/content/lake-bonney-snowfence-meteorological-station-measurements
# 

METLOCID,DATE_TIME,AVG_PAR_AIR_PLUS1_5M,STDDEV_PAR_AIR_PLUS1_5M,MIN_PAR_AIR_PLUS1_5M,MAX_PAR_AIR_PLUS1_5M,N_PAR_AIR_PLUS1_5M
BOYS,12/12/1993,,,,,0
BOYS,12/12/1994,,,,,0
BOYS,12/12/1995,,,,,0
BOYS,12/12/1996,,,,,0
BOYS,12/12/1997,,,,,0
BOYS,12/12/1998,,,,,0
BOYS,12/12/1999,,,,,0
BOYS,01/19/2001,629.7,291.511347,98.7,1204.1,34
BOYS,01/20/2001,314.014035,306.7571,73.2,1010.3,57
BOYS,01/21/2001,506.564583,412.357267,88.4,1297.6,96
BOYS,01/22/2001,627.79375,433.082695,73.3,1232.6,96
BOYS,01/23/2001,630.651042,440.019068,70.2,1225.8,96
BOYS,01/24/2001,535.582292,399.571628,66.3,1283.9,96
BOYS,01/25/2001,587.886316,423.297858,64.9,1197.3,95
BOYS,01/26/2001,587.332292,421.515234,64.2,1185.9,96
BOYS,01/27/2001,578.388542,418.386292,62.6,1175.6,96
BOYS,01/28/2001,576.207292,418.198094,60.5,1168.7,96
BOYS,01/29/2001,566.19375,415.393913,59,1157.3,96
BOYS,01/30/2001,551.502083,409.044387,57.4,1143.7,96
BOYS,01/31/2001,542.246875,407.667294,55.2,1131.1,96
BOYS,02/01/2001,438.4875,373.289834,54.8,1182.4,96
BOYS,02/02/2001,341.614583,276.249872,68.7,1132.3,96
BOYS,02/03/2001,452.977083,337.757535,57.1,1179,96
BOYS,02/04/2001,466.941667,368.91936,54.2,1207.5,96
BOYS,02/05/2001,500.066667,385.617913,47.2,1073,96
BOYS,02/06/2001,463.473958,379.805345,43.7,1058.1,96
BOYS,02/07/2001,472.459375,380.069245,38.5,1027.4,96
BOYS,02/08/2001,429.983333,358.405327,38.7,1019.4,96
BOYS,02/09/2001,310.584375,218.210908,40.8,753.8,96
BOYS,02/10/2001,417.244792,351.398927,31.7,1030.8,96
BOYS,02/11/2001,381.108333,316.7453,30.7,1108.3,96
BOYS,02/12/2001,407.286458,357.09427,36.9,1036.5,96
BOYS,02/13/2001,337.529167,271.385314,20.3,952.1,96
BOYS,02/14/2001,401.595833,345.137396,22.7,948.7,96
BOYS,02/15/2001,394.651042,343.403313,18.1,913.3,96
BOYS,02/16/2001,373.030208,334.32277,15.8,1047.9,96
BOYS,02/17/2001,263.632292,223.325226,11.1,728.4,96
BOYS,02/18/2001,296.98125,246.181622,12.1,829,96
BOYS,02/19/2001,329.503125,289.634107,10.1,865.4,96
BOYS,02/20/2001,243.261458,223.090217,8.3,848.3,96
BOYS,02/21/2001,295.685417,286.702802,6.8,907.6,96
BOYS,02/22/2001,292.757292,290.019404,5.3,859.7,96
BOYS,02/23/2001,302.971875,306.775067,3.8,795.9,96
BOYS,02/24/2001,255.948958,245.845746,2.3,766.2,96
BOYS,02/25/2001,303.976042,289.995027,2.3,770,96
BOYS,02/26/2001,286.878125,284.51367,.8,769.4,96
BOYS,02/27/2001,262.31875,268.568507,.8,730.9,96
BOYS,02/28/2001,249.41875,262.408807,.8,719.9,96
BOYS,03/01/2001,213.905208,214.448596,.2,710,96
BOYS,03/02/2001,210.891667,243.989082,0,685.5,96
BOYS,03/03/2001,184.632292,229.875858,0,665,96
BOYS,03/04/2001,179.44375,222.183053,0,650.4,96
BOYS,03/05/2001,167.610417,211.912286,0,632.4,96
BOYS,03/06/2001,149.119792,197.167086,0,610.6,96
BOYS,03/07/2001,132.039583,178.796738,0,593.5,96
BOYS,03/08/2001,121.670833,163.708096,0,579.2,96
BOYS,03/09/2001,111.886458,160.989642,0,563.3,96
BOYS,03/10/2001,106.880208,154.601986,0,540.2,96
BOYS,03/11/2001,99.209375,143.663077,0,515.3,96
BOYS,03/12/2001,100.417708,112.997143,0,311.5,96
BOYS,03/13/2001,86.348958,126.353151,0,477,96
BOYS,03/14/2001,87.796875,123.746581,0,461.7,96
BOYS,03/15/2001,76.4,109.989589,0,440.2,96
BOYS,03/16/2001,65.532292,91.849723,0,368.3,96
BOYS,03/17/2001,45.173958,47.714105,0,150.4,96
BOYS,03/18/2001,48.507292,58.609825,0,284.6,96
BOYS,03/19/2001,49.086458,57.918107,0,251.3,96
BOYS,03/20/2001,44.954167,55.31815,0,255.3,96
BOYS,03/21/2001,62.402083,78.55152,0,228.5,96
BOYS,03/22/2001,46.936458,58.414977,0,197.1,96
BOYS,03/23/2001,39.232292,47.734268,0,195.7,96
BOYS,03/24/2001,51.29375,65.301546,0,207.9,96
BOYS,03/25/2001,22.122917,26.314845,0,80.7,96
BOYS,03/26/2001,50.626042,68.680317,0,218.1,96
BOYS,03/27/2001,31.56875,39.798795,0,115.5,96
BOYS,03/28/2001,27.940625,34.20344,0,86.1,96
BOYS,03/29/2001,35.297917,45.493363,0,142.3,96
BOYS,03/30/2001,28.689583,40.249675,0,130,96
BOYS,03/31/2001,23.511458,30.367416,0,77.4,96
BOYS,04/01/2001,17.935417,24.265856,0,83.6,96
BOYS,04/02/2001,19.6375,26.487881,0,68.4,96
BOYS,04/03/2001,19.622917,26.77017,0,69.7,96
BOYS,04/04/2001,21.54375,33.05686,0,106,96
BOYS,04/05/2001,17.282292,26.222686,0,96.8,96
BOYS,04/06/2001,12.291667,19.949355,0,72.8,96
BOYS,04/07/2001,9.667708,15.438404,0,44.5,96
BOYS,04/08/2001,6.964583,10.815476,0,32.8,96
BOYS,04/09/2001,6.126042,9.394805,0,25.8,96
BOYS,04/10/2001,12.171875,19.017215,0,53.2,96
BOYS,04/11/2001,10.758333,17.213585,0,48.5,96
BOYS,04/12/2001,8.519792,14.915034,0,50.9,96
BOYS,04/13/2001,6.425,11.543747,0,40.6,96
BOYS,04/14/2001,6.621875,11.956467,0,37.7,96
BOYS,04/15/2001,7.421875,13.305608,0,40.1,96
BOYS,04/16/2001,6.533333,11.810964,0,39.2,96
BOYS,04/17/2001,5.691667,10.416886,0,34.1,96
BOYS,04/18/2001,4.572917,8.595745,0,27.7,96
BOYS,04/19/2001,3.29375,6.383941,0,22.1,96
BOYS,04/20/2001,3.303125,6.38057,0,21,96
BOYS,04/21/2001,2.896875,5.645855,0,18.2,96
BOYS,04/22/2001,2.359375,4.722479,0,15.9,96
BOYS,04/23/2001,1.596875,3.228539,0,10.6,96
BOYS,04/24/2001,1.553125,3.235265,0,10.6,96
BOYS,04/25/2001,1.379167,2.937092,0,9.8,96
BOYS,04/26/2001,.951042,2.099523,0,7.6,96
BOYS,04/27/2001,.89375,1.928119,0,6.8,96
BOYS,04/28/2001,.665625,1.468392,0,5.3,96
BOYS,04/29/2001,.48125,1.086599,0,3.8,96
BOYS,04/30/2001,.292708,.72173,0,3,96
BOYS,05/01/2001,.15625,.431109,0,1.5,96
BOYS,05/02/2001,.129167,.287975,0,.8,96
BOYS,05/03/2001,.126042,.284418,0,.8,96
BOYS,05/04/2001,.1,.252982,0,.8,96
BOYS,05/05/2001,.05,.16796,0,.7,96
BOYS,05/06/2001,.041667,.127871,0,.7,96
BOYS,05/07/2001,.004167,.028715,0,.2,96
BOYS,05/08/2001,.025,.105631,0,.6,96
BOYS,05/09/2001,.034375,.140546,0,.8,96
BOYS,05/10/2001,0,0,0,0,96
BOYS,05/11/2001,0,0,0,0,96
BOYS,05/12/2001,0,0,0,0,96
BOYS,05/13/2001,0,0,0,0,96
BOYS,05/14/2001,0,0,0,0,96
BOYS,05/15/2001,0,0,0,0,96
BOYS,05/16/2001,0,0,0,0,96
BOYS,05/17/2001,0,0,0,0,96
BOYS,05/18/2001,0,0,0,0,96
BOYS,05/19/2001,0,0,0,0,96
BOYS,05/20/2001,0,0,0,0,96
BOYS,05/21/2001,0,0,0,0,96
BOYS,05/22/2001,0,0,0,0,96
BOYS,05/23/2001,.021875,.111641,0,.8,96
BOYS,05/24/2001,.002083,.014358,0,.1,96
BOYS,05/25/2001,0,0,0,0,96
BOYS,05/26/2001,.005208,.026635,0,.2,96
BOYS,05/27/2001,0,0,0,0,96
BOYS,05/28/2001,0,0,0,0,96
BOYS,05/29/2001,0,0,0,0,96
BOYS,05/30/2001,0,0,0,0,96
BOYS,05/31/2001,0,0,0,0,96
BOYS,06/01/2001,.014583,.082052,0,.5,96
BOYS,06/02/2001,.002083,.014358,0,.1,96
BOYS,06/03/2001,.027083,.113767,0,.6,96
BOYS,06/04/2001,.015625,.087453,0,.7,96
BOYS,06/05/2001,0,0,0,0,58
BOYS,06/06/2001,0,0,0,0,96
BOYS,06/07/2001,0,0,0,0,96
BOYS,06/08/2001,0,0,0,0,96
BOYS,06/09/2001,0,0,0,0,96
BOYS,06/10/2001,0,0,0,0,96
BOYS,06/11/2001,0,0,0,0,96
BOYS,06/12/2001,0,0,0,0,96
BOYS,06/13/2001,0,0,0,0,96
BOYS,06/14/2001,0,0,0,0,96
BOYS,06/15/2001,0,0,0,0,96
BOYS,06/16/2001,0,0,0,0,96
BOYS,06/17/2001,0,0,0,0,96
BOYS,06/18/2001,0,0,0,0,96
BOYS,06/19/2001,0,0,0,0,96
BOYS,06/20/2001,0,0,0,0,96
BOYS,06/21/2001,0,0,0,0,96
BOYS,06/22/2001,0,0,0,0,96
BOYS,06/23/2001,0,0,0,0,96
BOYS,06/24/2001,0,0,0,0,96
BOYS,06/25/2001,0,0,0,0,96
BOYS,06/26/2001,0,0,0,0,96
BOYS,06/27/2001,0,0,0,0,96
BOYS,06/28/2001,.002083,.014358,0,.1,96
BOYS,06/29/2001,0,0,0,0,96
BOYS,06/30/2001,.002083,.014358,0,.1,96
BOYS,07/01/2001,0,0,0,0,96
BOYS,07/02/2001,0,0,0,0,96
BOYS,07/03/2001,0,0,0,0,96
BOYS,07/04/2001,0,0,0,0,96
BOYS,07/05/2001,0,0,0,0,96
BOYS,07/06/2001,.003125,.022725,0,.2,96
BOYS,07/07/2001,.009375,.059962,0,.5,96
BOYS,07/08/2001,.008333,.045112,0,.3,96
BOYS,07/09/2001,0,0,0,0,96
BOYS,07/10/2001,0,0,0,0,96
BOYS,07/11/2001,0,0,0,0,96
BOYS,07/12/2001,0,0,0,0,96
BOYS,07/13/2001,0,0,0,0,96
BOYS,07/14/2001,0,0,0,0,96
BOYS,07/15/2001,0,0,0,0,96
BOYS,07/16/2001,0,0,0,0,96
BOYS,07/17/2001,0,0,0,0,96
BOYS,07/18/2001,0,0,0,0,96
BOYS,07/19/2001,0,0,0,0,96
BOYS,07/20/2001,0,0,0,0,96
BOYS,07/21/2001,0,0,0,0,96
BOYS,07/22/2001,0,0,0,0,96
BOYS,07/23/2001,0,0,0,0,96
BOYS,07/24/2001,0,0,0,0,96
BOYS,07/25/2001,.001042,.010206,0,.1,96
BOYS,07/26/2001,0,0,0,0,96
BOYS,07/27/2001,0,0,0,0,96
BOYS,07/28/2001,0,0,0,0,96
BOYS,07/29/2001,0,0,0,0,96
BOYS,07/30/2001,0,0,0,0,96
BOYS,07/31/2001,.027083,.128538,0,.8,96
BOYS,08/01/2001,0,0,0,0,96
BOYS,08/02/2001,0,0,0,0,96
BOYS,08/03/2001,.002083,.014358,0,.1,96
BOYS,08/04/2001,.004167,.02478,0,.2,96
BOYS,08/05/2001,.058333,.169001,0,.8,96
BOYS,08/06/2001,.090625,.228992,0,.8,96
BOYS,08/07/2001,.041667,.142657,0,.7,96
BOYS,08/08/2001,.014583,.058,0,.3,96
BOYS,08/09/2001,.053125,.182355,0,.8,96
BOYS,08/10/2001,.140625,.297561,0,.8,96
BOYS,08/11/2001,.196875,.455482,0,1.9,96
BOYS,08/12/2001,.263542,.64549,0,2.3,96
BOYS,08/13/2001,.316667,.781182,0,3,96
BOYS,08/14/2001,.489583,1.185036,0,4.6,96
BOYS,08/15/2001,.728125,1.614389,0,6.1,96
BOYS,08/16/2001,.83125,1.845867,0,6.8,96
BOYS,08/17/2001,1.266667,2.807159,0,10.5,96
BOYS,08/18/2001,1.079167,2.397627,0,8.3,96
BOYS,08/19/2001,.554167,1.148813,0,3.8,96
BOYS,08/20/2001,.919792,1.941438,0,6.8,96
BOYS,08/21/2001,2.844792,5.678396,0,19.7,96
BOYS,08/22/2001,3.153125,6.17465,0,20.1,96
BOYS,08/23/2001,3.651042,7.016957,0,22.7,96
BOYS,08/24/2001,4.227083,7.977791,0,25.1,96
BOYS,08/25/2001,4.044792,7.581763,0,24.7,96
BOYS,08/26/2001,5.235417,9.648878,0,31.4,96
BOYS,08/27/2001,6.454167,11.640536,0,36.4,96
BOYS,08/28/2001,8.382292,14.764345,0,48.9,96
BOYS,08/29/2001,8.017708,13.746824,0,41.2,96
BOYS,08/30/2001,11.50625,20.716247,0,67.1,96
BOYS,08/31/2001,12.989583,22.431784,0,69.7,96
BOYS,09/01/2001,11.652083,18.793151,0,54.2,96
BOYS,09/02/2001,12.892708,19.894793,0,55.8,96
BOYS,09/03/2001,13.682292,21.194076,0,61.3,96
BOYS,09/04/2001,15.088542,22.941252,0,62.7,96
BOYS,09/05/2001,17.251042,25.699138,0,68.9,96
BOYS,09/06/2001,22.326042,33.998595,0,102.7,96
BOYS,09/07/2001,20.430208,29.830931,0,88.7,96
BOYS,09/08/2001,21.520833,30.425785,0,81,96
BOYS,09/09/2001,22.590625,31.190977,0,88,96
BOYS,09/10/2001,23.251042,31.331938,0,80.4,96
BOYS,09/11/2001,24.03125,31.918694,0,81.8,96
BOYS,09/12/2001,25.1125,32.662866,0,82.8,96
BOYS,09/13/2001,38.23125,64.719797,0,301.7,96
BOYS,09/14/2001,27.1375,35.884438,0,111.2,96
BOYS,09/15/2001,46.559375,64.571497,0,175.1,96
BOYS,09/16/2001,32.876042,41.011297,0,142.4,96
BOYS,09/17/2001,38.127083,46.88934,0,117.1,96
BOYS,09/18/2001,36.632292,43.646061,0,152.7,96
BOYS,09/19/2001,36.58125,43.339765,0,175.7,96
BOYS,09/20/2001,56.733333,70.735267,0,213.2,96
BOYS,09/21/2001,62.55,75.828026,0,227.5,96
BOYS,09/22/2001,72.590625,88.181356,0,248.1,96
BOYS,09/23/2001,61.536458,71.66818,0,250.5,96
BOYS,09/24/2001,49.411458,56.908578,0,251.8,96
BOYS,09/25/2001,90.667708,108.399147,0,308.1,96
BOYS,09/26/2001,74.272917,83.664292,0,272.5,96
BOYS,09/27/2001,61.069792,69.20453,0,243.6,96
BOYS,09/28/2001,85.526042,107.504763,0,451.4,96
BOYS,09/29/2001,107.876042,128.302553,0,490.2,96
BOYS,09/30/2001,97.861458,104.732691,0,327.4,96
BOYS,10/01/2001,105.483333,135.112066,0,529.8,96
BOYS,10/02/2001,107.333333,138.627421,0,519.3,96
BOYS,10/03/2001,106.442708,153.89963,0,575.4,96
BOYS,10/04/2001,112.345833,159.170473,0,575.1,96
BOYS,10/05/2001,108.573958,119.896817,0,434.2,96
BOYS,10/06/2001,147.209375,176.379479,0,617.3,96
BOYS,10/07/2001,149.998958,195.992525,0,632.7,96
BOYS,10/08/2001,163.288542,209.856059,0,639.6,96
BOYS,10/09/2001,182.576042,221.604225,0,667.2,96
BOYS,10/10/2001,145.404167,154.117186,0,522.8,96
BOYS,10/11/2001,187.31875,205.138666,0,651.8,96
BOYS,10/12/2001,233.934375,256.549174,0,718.4,96
BOYS,10/13/2001,254.171875,265.011662,0,732.8,96
BOYS,10/14/2001,264.25625,271.251758,.7,743.2,96
BOYS,10/15/2001,178.373958,167.46179,.8,668,96
BOYS,10/16/2001,300.933333,294.970389,.8,780,96
BOYS,10/17/2001,316.386458,305.086549,1.7,796.6,96
BOYS,10/18/2001,328.182292,312.695339,2.3,811.9,96
BOYS,10/19/2001,298.385417,272.604672,3.8,785.9,96
BOYS,10/20/2001,344.296875,321.57898,4.5,838.1,96
BOYS,10/21/2001,369.128125,333.938818,5.8,880.3,96
BOYS,10/22/2001,264.561458,237.572939,6.8,773.9,96
BOYS,10/23/2001,316.445833,282.533789,8.1,822.1,96
BOYS,10/24/2001,379.505208,336.537568,10.5,881.4,96
BOYS,10/25/2001,392.544792,343.785622,12.6,900.8,96
BOYS,10/26/2001,371.077083,312.596462,14.4,916.8,96
BOYS,10/27/2001,370.095833,314.620146,15.9,913.3,96
BOYS,10/28/2001,351.433333,289.96855,18.1,997.7,96
BOYS,10/29/2001,444.530208,374.049018,28.3,993.1,96
BOYS,10/30/2001,422.585417,352.898485,26.3,1096.9,96
BOYS,10/31/2001,461.230208,379.111328,33.3,1012.5,96
BOYS,11/01/2001,439.613542,361.467895,31.5,1094.6,96
BOYS,11/02/2001,477.345833,388.485392,34,1033.1,96
BOYS,11/03/2001,474.272917,383.981482,37,1046.7,96
BOYS,11/04/2001,450.689583,345.136377,37.9,1029.6,96
BOYS,11/05/2001,495.705208,391.747219,59.7,1077.5,96
BOYS,11/06/2001,417.180208,321.507644,47.6,1065,96
BOYS,11/07/2001,358.054167,280.227956,57.7,955.5,96
BOYS,11/08/2001,405.953125,328.248683,56.7,1165.3,96
BOYS,11/09/2001,388.717708,325.914413,37.5,1157.3,96
BOYS,11/10/2001,487.463542,351.61953,44.6,1306.7,96
BOYS,11/11/2001,553.104167,408.676364,46,1153.9,96
BOYS,11/12/2001,554.3875,419.101954,55.2,1199.5,96
BOYS,11/13/2001,552.855208,408.556482,77.4,1241.7,96
BOYS,11/14/2001,499.915625,374.485652,72.6,1397.9,96
BOYS,11/15/2001,484.135417,353.898094,81.1,1299.9,96
BOYS,11/16/2001,616.684375,411.277572,83.6,1212.1,96
BOYS,11/17/2001,617.936458,431.244731,85.3,1236,96
BOYS,11/18/2001,444.615625,328.542516,65.8,1205.2,96
BOYS,11/19/2001,608.634375,424.951928,86.8,1364.9,96
BOYS,11/20/2001,615.970833,430.648211,79.3,1279.3,96
BOYS,11/21/2001,651.332292,430.44108,91.1,1287.3,96
BOYS,11/22/2001,659.526042,458.774036,72.1,1283.9,96
BOYS,11/23/2001,648.778125,441.250118,72.5,1244,96
BOYS,11/24/2001,509.102083,300.001195,96.6,1125.4,96
BOYS,11/25/2001,703.116667,444.776673,59.9,1303.3,96
BOYS,11/26/2001,696.039583,459.75712,80.8,1319.3,96
BOYS,11/27/2001,628.5875,480.253928,79,1741.1,96
BOYS,11/28/2001,577.4625,428.246126,78,1306.7,96
BOYS,11/29/2001,613.466667,389.16661,99.9,1265.7,96
BOYS,11/30/2001,687.113542,448.661482,81.5,1309,96
BOYS,12/01/2001,695.457292,453.080949,81.5,1318.1,96
BOYS,12/02/2001,500.771875,421.437472,81.5,1344.3,96
BOYS,12/03/2001,671.039583,484.076712,83.1,1490.3,96
BOYS,12/04/2001,707.296875,461.435991,84.6,1385.4,96
BOYS,12/05/2001,712.497917,454.529709,92.2,1332.9,96
BOYS,12/06/2001,666.417708,430.242269,84.6,1384.3,96
BOYS,12/07/2001,685.111458,419.079886,87.1,1402.5,96
BOYS,12/08/2001,714.397917,463.46972,88,1476.6,96
BOYS,12/09/2001,709.079167,464.807357,92.1,1371.7,96
BOYS,12/10/2001,556.029167,401.187002,98.6,1589.5,96
BOYS,12/11/2001,704.011458,465.625923,154.8,1515.4,96
BOYS,12/12/2001,690.177083,466.04707,96.2,1638.5,96
BOYS,12/13/2001,562.713542,299.802258,168.5,1138,96
BOYS,12/14/2001,375.515625,200.123823,93,856.3,96
BOYS,12/15/2001,409.301042,203.473547,124.4,802.7,96
BOYS,12/16/2001,376.39375,181.474854,197.8,1088.9,96
BOYS,12/17/2001,725.433333,479.967925,154.2,1589.5,96
BOYS,12/18/2001,530.1,355.352191,92,1366,96
BOYS,12/19/2001,766.080208,442.687246,104.7,1377.4,96
BOYS,12/20/2001,658.813542,457.504098,90.6,1405.9,96
BOYS,12/21/2001,744.266667,455.904964,91.2,1336.4,96
BOYS,12/22/2001,741.204167,453.855406,90.5,1330.7,96
BOYS,12/23/2001,747.826042,458.41059,91.3,1350,96
BOYS,12/24/2001,662.440625,420.224099,89.7,1397.9,96
BOYS,12/25/2001,436.445833,224.79659,91.3,898.5,96
BOYS,12/26/2001,741.651042,461.00882,76.4,1411.6,96
BOYS,12/27/2001,747.372917,451.632373,93.7,1336.4,96
BOYS,12/28/2001,735.01875,453.644812,88.8,1325,96
BOYS,12/29/2001,733.457292,453.546318,88.5,1322.7,96
BOYS,12/30/2001,703.220833,458.154139,86.8,1540.5,96
BOYS,12/31/2001,601.205208,376.892276,88.3,1413.9,96
BOYS,01/01/2002,709.104167,438.752355,94.9,1325,96
BOYS,01/02/2002,734.288542,459.690015,98.9,1402.5,96
BOYS,01/03/2002,553.405208,330.991511,111.7,1409.3,96
BOYS,01/04/2002,558.372917,319.702413,106.2,1265.7,96
BOYS,01/05/2002,710.998958,444.914641,84.5,1291.9,96
BOYS,01/06/2002,707.169792,444.603386,85.3,1286.2,96
BOYS,01/07/2002,716.8875,446.239851,84.5,1277.1,96
BOYS,01/08/2002,406.8375,193.151923,123.9,873.4,96
BOYS,01/09/2002,714.446875,463.787131,95.7,1529.1,96
BOYS,01/10/2002,692.902083,447.985061,84.9,1273.6,96
BOYS,01/11/2002,684.254167,439.639014,75.2,1265.7,96
BOYS,01/12/2002,682.665625,439.56164,80.7,1262.2,96
BOYS,01/13/2002,674.941667,437.741164,79.2,1299.9,96
BOYS,01/14/2002,628.569792,434.999862,78.7,1470.9,96
BOYS,01/15/2002,568.982292,455.505618,78.2,1553,96
BOYS,01/16/2002,664.007292,414.817584,94.3,1228,96
BOYS,01/17/2002,630.65,441.372086,75,1221.2,96
BOYS,01/18/2002,634.647917,437.384741,79.1,1260,96
BOYS,01/19/2002,547.544792,322.347541,93.4,1228,96
BOYS,01/20/2002,643.805208,400.820933,123.5,1198.4,96
BOYS,01/21/2002,293.076042,172.465017,59.3,622.7,96
BOYS,01/22/2002,447.151042,342.771272,46.8,1238.3,96
BOYS,01/23/2002,408.742708,295.472012,59.5,1055.9,96
BOYS,01/24/2002,242.764583,145.738077,41.3,546.2,96
BOYS,01/25/2002,272.433333,180.838719,67.1,705.7,96
BOYS,01/26/2002,506.005208,371.644498,65.4,1294.2,96
BOYS,01/27/2002,433.122917,332.549397,68.5,1164.2,96
BOYS,01/28/2002,356.705208,211.206493,77,945.3,96
BOYS,01/29/2002,436.527083,309.32962,59.9,1050.2,96
BOYS,01/30/2002,436.915625,332.821069,74.1,1313.6,96
BOYS,01/31/2002,437.823958,289.110645,84.3,921.3,96
BOYS,02/01/2002,321.367708,219.766587,50,749.8,96
BOYS,02/02/2002,491.458333,411.119573,55.9,1155.1,96
BOYS,02/03/2002,496.907292,416.737814,50.2,1158.5,96
BOYS,02/04/2002,541.483333,460.94573,47,1492.6,96
BOYS,02/05/2002,501.734375,387.769168,45.3,1055.9,96
BOYS,02/06/2002,441.29375,386.3837,43.2,1034.2,96
BOYS,02/07/2002,392.594792,339.105692,35.2,1092.4,96
BOYS,02/08/2002,330.660417,266.483721,26,1003.4,96
BOYS,02/09/2002,448.925,369.55084,32.3,1049,96
BOYS,02/10/2002,310.754167,272.32318,32.9,1280.5,96
BOYS,02/11/2002,391.708333,352.417256,21.6,990.9,96
BOYS,02/12/2002,183.075,126.218932,29.4,406.4,96
BOYS,02/13/2002,238.754167,180.63282,18.1,592.5,96
BOYS,02/14/2002,297.715625,267.460753,16.6,1021.7,96
BOYS,02/15/2002,398.028125,342.541387,19.6,899.6,96
BOYS,02/16/2002,386.533333,336.47886,17.4,888.2,96
BOYS,02/17/2002,334.536458,299.779223,15.1,916.8,96
BOYS,02/18/2002,368.834375,326.670404,12.1,851.8,96
BOYS,02/19/2002,343.385417,308.69634,9.1,936.1,96
BOYS,02/20/2002,352.173958,318.568879,9.1,827.8,96
BOYS,02/21/2002,343.211458,313.98441,7.6,815.3,96
BOYS,02/22/2002,181.514583,154.068633,4.5,437.2,96
BOYS,02/23/2002,304.789583,295.536491,4.5,878,96
BOYS,02/24/2002,231.444792,246.545854,3,898.5,96
BOYS,02/25/2002,236.961458,244.457445,2.3,748.2,96
BOYS,02/26/2002,281.380208,276.649303,1.5,736,96
BOYS,02/27/2002,222.051042,253.882009,.9,716,96
BOYS,02/28/2002,188.188542,210.831553,.2,775.5,96
BOYS,03/01/2002,213.105208,236.094419,0,695.3,96
BOYS,03/02/2002,203.092708,219.849067,0,697.9,96
BOYS,03/03/2002,200.677083,236.389492,0,658.8,96
BOYS,03/04/2002,175.145833,196.220087,0,664.1,96
BOYS,03/05/2002,160.010417,196.761421,0,622.5,96
BOYS,03/06/2002,147.8625,198.624107,0,606.3,96
BOYS,03/07/2002,137.928125,177.718609,0,588.3,96
BOYS,03/08/2002,81.861458,87.05813,0,282.8,96
BOYS,03/09/2002,113.228125,134.891785,0,437.4,96
BOYS,03/10/2002,112.086458,159.53653,0,541.4,96
BOYS,03/11/2002,127.495833,151.731585,0,551.1,96
BOYS,03/12/2002,87.351042,122.049034,0,569.3,96
BOYS,03/13/2002,89.764583,134.594195,0,509.7,96
BOYS,03/14/2002,87.482292,103.704006,0,344.9,96
BOYS,03/15/2002,78.066667,114.015524,0,437.9,96
BOYS,03/16/2002,70.548958,100.362843,0,409.7,96
BOYS,03/17/2002,57.1125,69.904995,0,289.3,96
BOYS,03/18/2002,66.138542,76.62367,0,213.8,96
BOYS,03/19/2002,60.657292,72.860177,0,277.2,96
BOYS,03/20/2002,48.796875,58.373349,0,263.5,96
BOYS,03/21/2002,42.115625,52.187436,0,259.5,96
BOYS,03/22/2002,56.785417,71.149502,0,206,96
BOYS,03/23/2002,37.847917,46.129801,0,205.9,96
BOYS,03/24/2002,51.007292,65.063076,0,175.9,96
BOYS,03/25/2002,42.142708,59.223274,0,188.4,96
BOYS,03/26/2002,54.317708,74.758219,0,241.2,96
BOYS,03/27/2002,38.26875,50.239656,0,156.9,96
BOYS,03/28/2002,32.667708,41.961971,0,113.3,96
BOYS,03/29/2002,41.401042,62.002702,0,211.6,96
BOYS,03/30/2002,28.009375,36.63718,0,116.6,96
BOYS,03/31/2002,24.453125,31.570756,0,80.8,96
BOYS,04/01/2002,22.8875,30.149485,0,77.1,96
BOYS,04/02/2002,23.332292,31.439672,0,80.6,96
BOYS,04/03/2002,19.744792,27.179961,0,80.2,96
BOYS,04/04/2002,25.791667,39.249074,0,124.9,96
BOYS,04/05/2002,19.327083,27.708442,0,76.5,96
BOYS,04/06/2002,15.344792,22.44638,0,62.1,96
BOYS,04/07/2002,14.90625,21.877972,0,59.1,96
BOYS,04/08/2002,17.90625,27.966931,0,85.7,96
